PUBLICATION_TITLE	PRINT_IDENTIFIER	ONLINE_IDENTIFIER	DATE_FIRST_ISSUE_ONLINE	NUM_FIRST_VOL_ONLINE	NUM_FIRST_ISSUE_ONLINE	DATE_LAST_ISSUE_ONLINE	NUM_LAST_VOL_ONLINE	NUM_LAST_ISSUE_ONLINE	TITLE_URL	FIRST_AUTHOR	TITLE_ID	EMBARGO_INFO	COVERAGE_DEPTH	NOTES	PUBLISHER_NAME	PUBLICATION_TYPE	DATE_MONOGRAPH_PUBLISHED_PRINT	DATE_MONOGRAPH_PUBLISHED_ONLINE	MONOGRAPH_VOLUME	MONOGRAPH_EDITION	FIRST_EDITOR	PARENT_PUBLICATION_TITLE_ID	PRECEDING_PUBLICATION_TITLE_ID	ACCESS_TYPE	OCLC_NUMBER
A Buddhist Sensibility		9780231551052							https://www.degruyter.com/openurl?genre=book&isbn=9780231551052	Townsend	9780231551052		fulltext		Columbia University Press	monograph	2021	2021						P	1243312514
A Companion to The Story of the Stone		9780231553131							https://www.degruyter.com/openurl?genre=book&isbn=9780231553131	Pai	9780231553131		fulltext		Columbia University Press	monograph	2020	2021						P	1176320384
A Culture of Ambiguity		9780231553322							https://www.degruyter.com/openurl?genre=book&isbn=9780231553322	Bauer	9780231553322		fulltext		Columbia University Press	monograph	2021	2021						P	
A Primer in Biological Data Analysis and Visualization Using R		9780231554404							https://www.degruyter.com/openurl?genre=book&isbn=9780231554404	Hartvigsen	9780231554404		fulltext		Columbia University Press	monograph	2021	2021						P	
A Visit from the Goon Squad Reread		9780231547017							https://www.degruyter.com/openurl?genre=book&isbn=9780231547017	Kreilkamp	9780231547017		fulltext		Columbia University Press	monograph	2021	2021						P	
Aging Behind Prison Walls		9780231544252							https://www.degruyter.com/openurl?genre=book&isbn=9780231544252	Morgen	9780231544252		fulltext		Columbia University Press	monograph	2021	2020						P	1226362798
Aimlessness		9780231553063							https://www.degruyter.com/openurl?genre=book&isbn=9780231553063	Lutz	9780231553063		fulltext		Columbia University Press	monograph	2021	2021						P	
America's Public Philosopher		9780231552882							https://www.degruyter.com/openurl?genre=book&isbn=9780231552882	Dewey	9780231552882		fulltext		Columbia University Press	monograph	2021	2021						P	
An I-Novel		9780231549660							https://www.degruyter.com/openurl?genre=book&isbn=9780231549660	Mizumura	9780231549660		fulltext		Columbia University Press	monograph	2021	2021						P	1159779686
An Internet in Your Head		9780231551618							https://www.degruyter.com/openurl?genre=book&isbn=9780231551618	Graham	9780231551618		fulltext		Columbia University Press	monograph	2021	2021						P	
Animals and Society		9780231551045							https://www.degruyter.com/openurl?genre=book&isbn=9780231551045	DeMello	9780231551045		fulltext		Columbia University Press	monograph	2021	2021						P	1238162353
At Home and Abroad		9780231552905							https://www.degruyter.com/openurl?genre=book&isbn=9780231552905		9780231552905		fulltext		Columbia University Press	monograph	2021	2021			Hurd			P	1243310911
Better Data Visualizations		9780231550154							https://www.degruyter.com/openurl?genre=book&isbn=9780231550154	Schwabish	9780231550154		fulltext		Columbia University Press	monograph	2021	2021						P	
Boundary Issues and Dual Relationships in the Human Services		9780231550611							https://www.degruyter.com/openurl?genre=book&isbn=9780231550611	Reamer	9780231550611		fulltext		Columbia University Press	monograph	2021	2020						P	1224363946
Broken Ground		9780231553919							https://www.degruyter.com/openurl?genre=book&isbn=9780231553919	Logan	9780231553919		fulltext		Columbia University Press	monograph	2021	2021						P	1224584813
